lat,lon,name,admin1,admin2,cc
27.6904,85.3032,Manish Marga,,,
27.7104,85.3186,Kaffeine,,,
27.6638,85.3179,Sound Fusion Studio,,,
27.6939,85.3478,Jagritinagar Marga,,,
27.6824,85.315,Maitri Marg,,,
27.6865,85.3069,Didi-Baihini Marg,,,
27.7114,85.3409,Bhandarkhal Marg,,,
27.7025,85.3084,Bhav Products,,,
27.6823,85.3138,Black Pepper Guest House,,,
27.686,85.348,Raja Janak Marg,,,
27.6986,85.3116,China Town Super Market / ????? ???? ???? ???????,,,
27.7039,85.311,Apple Plaza,,,
27.7058,85.3225,Bag Bazar Sadak 31,,,
27.6606,85.306,Nakhu Bajar,,,
27.7045,85.3469,Maiti Marg,,,
27.6927,85.3263,NMB Bank,,,
27.7269,85.297,Sai Baba Marg,,,
27.6752,85.3091,Pulchowk - Dhobighat Rd,,,
27.687,85.3117,Qualia E-Groups,,,
27.7464,85.3336,Sitaram Marga,,,
27.7179,85.3239,Classic Mo:Mo,,,
27.6976,85.2992,University Path,,,
27.703,85.3242,New Plaza Sadak,,,
27.6852,85.3073,Niva Family Store,,,
27.7083,85.3339,Sahid Marg,,,
27.7149,85.3138,Keshar Mahal Marg,,,
27.7171,85.3468,Chabahil Plaza,,,
27.7196,85.3121,Buddha Tole Marg,,,
27.7111,85.3447,Ring Road,,,
27.6949,85.3361,Phulchoki Mai Marg 08,,,
27.6899,85.3093,Shiva Parbati Marg,,,
27.7351,85.3145,Samakhusi Ring Rd Track N,,,
27.7748,85.3612,Golfutar Main Rd,,,
27.6689,85.3217,Dev Mana Sweets,,,
27.7147,85.2834,Swotantra Marg,,,
27.7234,85.363,Shambhala Caf�,,,
27.718,85.323,Kholagal Marg,,,
27.6943,85.3469,Katyani Marg,,,
27.6869,85.3417,Madan Bhandari Road,,,
27.6879,85.3391,Madan Bhandari Road,,,
27.6575,85.3145,Timba Sirak Factory,,,
27.6824,85.3483,Nava Jyoti H. S. School,,,
27.7281,85.3243,MoMo Mania,,,
27.7268,85.3352,Tudaldevi Marg,,,
27.6617,85.3236,Lagankhel Satdobato Rd,,,
27.7172,85.3305,Bhatbhateni,,,
27.7108,85.318,Durbar Marg,,,
27.6837,85.297,Dakchhikali Road,,,
27.7202,85.3271,Neel Sarswoti Marg,,,
27.7123,85.337,Rudramati Marg,,,
27.6909,85.288,Link Marg,,,
27.6948,85.2904,Eshani Marg 155,,,
27.7346,85.3478,Mahankal,,,
27.7237,85.3033,Khusibu Bishnumati Kinar Right,,,
27.7248,85.3411,City Health Studio,,,
27.704,85.3226,Manakamana Marga 44,,,
27.7142,85.2937,Swayambhu Marg,,,
27.7107,85.3178,Durbar Marg,,,
27.6997,85.3307,Chelsea International Academy,,,
27.7102,85.3331,Gyaneshwor Marg,,,
27.6943,85.3226,Tanka Prasad Ghumti Sadak,,,
27.6842,85.3078,Winrock International/KISAN Project,,,
27.6834,85.3084,Tikavidyashram Marga,,,
27.668,85.3089,Jawalakhel Handicrafts,,,
27.7125,85.3053,Swayambhu Marg,,,
27.6569,85.2984,Tallogau,,,
27.6946,85.2824,ED Mark College,,,
27.7589,85.3297,Tokha Rd,,,
27.7203,85.319,Lazimpat Rd,,,
27.673,85.3242,Ikhalakhu Rd,,,
27.6542,85.3057,Beyond Bread,,,
27.7403,85.336,Ring Road Kathmandu 44600 Nepal,,,
27.722,85.3545,Kathmandu Upatyaka Khanepani Limited,,,
27.7289,85.3286,Acharya Galli,,,
27.6907,85.3349,Bakery Caf�,,,
27.6868,85.3364,Suruchi Marga,,,
27.7179,85.3267,Casa Mexicana (Mexican food),,,
27.7185,85.3137,Galkopakha Marg,,,
27.7019,85.3204,Pradarshani Marg,,,
27.6944,85.2845,B.P. Marg,,,
27.7403,85.3914,Shrestha bakery,,,
27.6841,85.3335,Shankhamul Marga,,,
27.7167,85.3309,Gahana Pokhari Marg,,,
27.7142,85.313,TIBET BOOK STORE,,,
27.7204,85.319,Nursery Rd 322,,,
27.7188,85.3328,Bishal Nagar Marg,,,
27.6742,85.3726,Agricultural Development Bank,,,
27.6742,85.3162,Pension Sujata,,,
27.709,85.305,Chittadhar Marg,,,
27.6425,85.319,Khanal Residence,,,
27.6749,85.3594,Araniko Highway,,,
27.7465,85.3254,Basundhara,,,
27.7068,85.3154,Ratnapark Bus Stop,,,
27.7391,85.339,Hotel Shambala,,,
27.7035,85.3109,New Rd,,,
27.7235,85.3368,Banshidhar Marg,,,
27.711,85.3098,Shanti Shikshya Marg,,,
27.7446,85.3327,Sitaram Marga,,,
27.6925,85.3366,Panchakumari Marg,,,
27.7159,85.3098,Kausi Dreamer's Terrace Caf�,,,
27.7128,85.3267,Sama Marg,,,
27.6748,85.3444,Ring Road,,,
27.7016,85.3098,RB Complex,,,
27.7457,85.3169,Baniyatar Rd 8,,,
27.6919,85.33,Sunrise Appartment,,,
27.7126,85.283,Ring Road,,,
27.7406,85.3295,Ring Road,,,
27.6831,85.3298,Jana Ekta Marg,,,
27.6746,85.3127,Central Zoo,,,
27.67,85.3101,Assa cafe,,,
27.7219,85.3828,Jorpati,,,
27.6716,85.3384,Balkumari ?????????,,,
27.6763,85.312,Jhamsikhel Road 3,,,
27.7124,85.3299,Bhagawati Marg,,,
27.6812,85.3066,Milap Rd,,,
27.6745,85.298,Unnamed Road,,,
27.7117,85.3222,Hattisar Sadak,,,
27.6908,85.2986,Gaurishankar Sadak,,,
27.6853,85.3572,Bhaktapur Road,,,
27.7253,85.3226,Lazimpat Rd,,,
27.7392,85.3382,Hotel Shambala,,,
27.667,85.3001,Bagdol Rd,,,
27.6909,85.3408,Surya Bikram Marg,,,
27.7117,85.3328,Bhagawati Marg,,,
27.6873,85.3343,Subarna Marg,,,
27.6909,85.281,Kalanki,,,
27.6736,85.3141,Buddha Air Pvt. Ltd.,,,
27.7085,85.3255,Brit Cafe - Islington College,,,
27.6816,85.3034,Ring Road,,,
27.7243,85.3528,Welcome Party Palace,,,
27.7414,85.3383,Hotel Shambala,,,
27.6704,85.307,Ekantakuna Rd,,,
27.6448,85.3374,Satdobato-Godavari Rd,,,
27.7152,85.3108,Mandala Street,,,
27.6766,85.3106,Jhamsikhel Road 3,,,
27.7223,85.3205,Worldlink CashCounter,,,
27.6757,85.308,Pulchowk - Dhobighat Rd,,,
27.7223,85.3606,Tushal-Mahankal Rd,,,
27.6466,85.3259,Downtown Apartment,,,
27.7298,85.3429,Pragati tole,,,
27.6761,85.3127,Chai Chai Cafe,,,
27.6844,85.3311,Madhya Marg,,,
27.708,85.32,Kamaladi Rd,,,
27.6988,85.2923,Nepal Pashmina Industry,,,
27.6928,85.3153,Bagmati Galli,,,
27.7158,85.3096,Saat Ghumti Marg 3,,,
27.7296,85.3247,Buddhi Sagar Marg,,,
27.7069,85.3379,Rudranagar Marg,,,
27.6997,85.3443,Cafe De Club,,,
27.7036,85.3102,New Rd,,,
27.7393,85.3382,Ring Road,,,
27.6866,85.3162,Kupondole Rd 162,,,
27.6866,85.3366,Min Bhavan,,,
27.729,85.3019,Balaju Park,,,
27.6447,85.3157,Khanal Residence,,,
27.7189,85.2999,Suman Marg,,,
27.6964,85.3066,Tripura Marg,,,
27.6473,85.3264,Dhapakhel Rd,,,
27.6968,85.3295,Ekkakrit Marg,,,
27.7452,85.3422,Nepal Health Professional Council,,,
27.7014,85.3078,Nishthananda Marg,,,
27.6788,85.3029,Go Kart Racing Nepal,,,
27.7368,85.3251,ZEST CLUB NATALAYA,,,
27.6742,85.3211,Gabahal Bus Stop,,,
27.6884,85.3355,Madan Bhandari Road,,,
27.6698,85.3202,Lagankhel Satdobato Rd,,,
27.6853,85.3186,Jwagal,,,
27.733,85.3407,Banshidhar Marg Kathmandu 44600 Nepal,,,
27.6681,85.3048,Ekantakuna-Tikabhairab Rd,,,
27.6801,85.3063,Milap Rd,,,
27.6824,85.3906,Bhaktapur Road,,,
27.6943,85.311,Tripura Marg,,,
27.6892,85.3313,Madan Bhandari Road,,,
27.686,85.3444,Siddhartha Bank,,,
27.7088,85.3221,Global Reach,,,
27.7255,85.3386,Himchuli Marg,,,
27.6724,85.3143,Lagankhel Satdobato Rd,,,
27.7177,85.306,Kaldhara Marg,,,
27.686,85.3486,SIDDHARTHA COTTAGE RESTAURANT & BAR,,,
27.7108,85.3029,Puspalal Path,,,
27.6753,85.3091,Pulchowk - Dhobighat Rd,,,
27.663,85.3384,Nepal Telecom,,,
27.7031,85.3219,Adwait Marg,,,
27.6918,85.351,Ace H. S. School,,,
27.7259,85.3228,Baba Basera Auto Group Pvt. Ltd,,,
27.7714,85.3587,Rudreshwor Chowk Bus Stop,,,
27.708,85.3373,Pashupati Rd,,,
27.6757,85.2934,Dakchhinkali Road,,,
27.658,85.3258,Bajeko Sekuwa,,,
27.6811,85.3064,Milap Rd,,,
27.667,85.3205,Mahalaxmisthan Rd,,,
27.697,85.3053,The Gangri Sui Mai Restaurant,,,
27.7107,85.3173,KFC Restaurant,,,
27.7248,85.3307,Thirbam Sadak,,,
27.7231,85.3403,Panchakumari Tol,,,
27.7023,85.3242,New Plaza Sadak,,,
27.7419,85.3218,Samakhusi,,,
27.6428,85.3047,Ekantakuna-Tikabhairab Rd,,,
27.7008,85.3233,New Plaza Bus Stop,,,
27.6839,85.3318,Madhya Marg,,,
27.6913,85.3466,Kumud Devkota Marg,,,
27.7122,85.3407,Panna Hiti Marg,,,
27.6828,85.3045,27�40'58.1203N 85�18'16.1795E,,,
27.7316,85.3293,Johnnie Walker,,,
27.71,85.3149,Nabil Bank ATM,,,
27.7211,85.289,Kumari Bank Limited,,,
27.7306,85.3258,Vianet Communications Pvt. Ltd. (Branch Office / 1st Floor),,,
27.7035,85.3432,Surya Bikram Gyawali Marg,,,
27.6957,85.3358,Sahabhagita Marga,,,
27.7396,85.3384,Ring Road,,,
27.7089,85.3151,Jamal Rd,,,
27.7025,85.308,Nhoosa Marg,,,
27.7063,85.323,Nepal Investment Bank,,,
27.6944,85.3117,Tripura Marg,,,
27.7209,85.3313,Marie Stopes International Nepal/ Sunaulo Parivar Nepal,,,
27.6932,85.3145,Tripura Marg,,,
27.69,85.3234,Prasuti Griha Marg,,,
27.7142,85.3043,Swayambhu Marg,,,
27.6468,85.3235,Fulbari Marg,,,
27.7016,85.3401,JOSHI BUSINESS COMPLEX,,,
27.7,85.2891,Kalimati,,,
27.6709,85.3204,Panchkanya,,,
27.7291,85.3321,Bhakta Marga,,,
27.7135,85.3243,Naag Pokhari,,,
27.6741,85.3733,Gaththaghar Bus Stand,,,
27.72,85.3198,Kumari Mai Marg,,,
27.7057,85.309,Ganesh Arcade,,,
27.6849,85.3095,Mohar,,,
27.6666,85.3082,Ekantakuna Station,,,
27.7264,85.3637,Saraswatinagar Rd,,,
27.7243,85.3815,Mnemonic Modern Academy,,,
27.7193,85.351,Boudhanath Sadak 40325,,,
27.7044,85.3219,Putalisadak,,,
27.6977,85.3028,National Trading Limited Petrol Pump,,,
27.6901,85.3429,Thulo Kharibot Marga,,,
27.7401,85.3445,Jana Marg,,,
27.7202,85.328,SANN International College,,,
27.6865,85.3133,Kupondole Heights Road,,,
27.7242,85.304,Khusibu Bishnumati Kinar Right,,,
27.7409,85.338,Bansbari Rd,,,
27.6957,85.3466,Katyani Marg,,,
27.7066,85.3288,Radhe Marg,,,
27.7167,85.3423,Maitri Marg,,,
27.7182,85.318,Coffee Escape,,,
27.7101,85.3231,Himalayan Enchanter,,,
27.7385,85.3436,Sushila Arts Academy,,,
27.7117,85.3337,Bhagawati Marg,,,
27.7247,85.3644,Khawa Karpo Tasty Noodle Factory,,,
27.6672,85.3061,Bagdol Department Store,,,
27.7134,85.3426,Chandra Vinayak Marg,,,
27.7074,85.3382,Rudranagar Marg,,,
27.7082,85.3351,Pashupati Rd,,,
27.695,85.3373,Devkota Sadak,,,
27.6996,85.2856,Gyanodaya Marg,,,
27.6974,85.2991,University Path,,,
27.6897,85.3108,Kumari Marg,,,
27.6865,85.339,Minbhawan Marg,,,
27.7202,85.358,Boudhanath Sadak,,,
27.7096,85.3216,27�42'34.4023N 85�19'17.6754E,,,
27.6771,85.3171,Pulchowk Gabahal Rd,,,
27.7284,85.3781,Jorpati-Sundarijal Road,,,
27.7104,85.3219,Lalupate Marg,,,
27.676,85.3048,Mainali Store,,,
27.6935,85.3128,Tripura Marg,,,
27.6457,85.3242,Dhapakhel Rd,,,
27.7161,85.3113,Thamel Bhagawati Marg,,,
27.7316,85.3585,Unnamed Road,,,
27.6784,85.3259,Nagabahal - Nyadha Galli,,,
27.6679,85.3219,Lagankhel Satdobato Rd,,,
27.6952,85.338,Hamro Palo (Her Turn),,,
27.7151,85.3268,VFS Australia/UK/Canada/Denmark/Greece/Ireland,,,
27.669,85.3128,Damodar Marg,,,
27.7284,85.359,Tenzing chowk,,,
27.7036,85.3083,Layaku Marg,,,
27.6594,85.3627,Naulo Marg,,,
27.7371,85.3438,Annapurna Marga,,,
27.6918,85.3433,Bhimsengola Marg,,,
27.7217,85.3197,Lazimpat Rd,,,
27.7305,85.3852,Unnamed Road,,,
27.6699,85.3125,Damodar Marg,,,
27.668,85.3165,Manbhawan Road,,,
27.7117,85.3215,Lalupate Marg,,,
27.6543,85.304,Baisepati,,,
27.7217,85.3616,Kathmandu 44602 Nepal,,,
27.6931,85.3665,OM kumar House,,,
27.7269,85.3332,Lamtangin Marg,,,
27.6993,85.3134,Kanti Path 421,,,
27.7175,85.3499,Bishwa Shiksha Sadan,,,
27.6941,85.374,Gothatar,,,
27.7101,85.32,Golden Plaza Rd,,,
27.7129,85.2899,Swayambhu Cir Rd,,,
27.7134,85.3133,M Hotel Thamel-Kathmandu,,,
27.6918,85.3271,Nepal Telecom-BabarMahal,,,
27.6599,85.3189,Ring Road,,,
27.7215,85.338,Handigaun Marg,,,
27.7037,85.3188,Shaheed Shukra Secondary School,,,
27.6807,85.3103,Little Things KTM,,,
27.7139,85.3196,Narayanhity Palace Museum,,,
27.6988,85.3477,Sinamangal Rd,,,
27.6428,85.3189,R.B. Kastha & Furniture Udhyog,,,
27.6909,85.3343,Bhakti Thapa Sadak,,,
27.7395,85.3209,Tokha Rd,,,
27.7128,85.3179,Adidas Durbarmargh,,,
27.6867,85.3354,Suruchi Marga,,,
27.7003,85.2835,Crowne Plaza Kathmandu-Soaltee,,,
27.7159,85.2838,Swayambhu Cir Rd 44620,,,
27.7335,85.3132,Shree Ganesh Himal Sec. School,,,
27.6996,85.3098,Bhote Bahal Marg,,,
27.7058,85.3135,Mitra Arcade,,,
27.7157,85.3094,Saat Ghumti Marg 3,,,
27.6726,85.307,Ekantakuna Rd,,,
27.7241,85.363,Rangjung Yeshe Institute ???????? ????? ?????????,,,
27.7167,85.313,Amrit Marg,,,
27.6702,85.3448,Balkumari,,,
27.6972,85.2935,Red Cross Rd,,,
27.7398,85.3209,Tokha Rd,,,
27.7101,85.3222,Hattisar Rd,,,
27.6999,85.327,Sea Shine Aquarium,,,
27.6885,85.3157,Teku Bagamati Bridge,,,
27.7207,85.3611,Luma Restaurant,,,
27.7197,85.3501,Pasang Lhamu Rd,,,
27.7191,85.309,Ropeway Sadak,,,
27.7281,85.356,Saraswatinagar Rd 6,,,
27.7041,85.323,Putalisadak,,,
27.6668,85.332,Lukhusi Machagal,,,
27.7119,85.303,Puspalal Path,,,
27.6897,85.3107,Kumari Marg,,,
27.7122,85.3323,Bhagawati Marg,,,
27.7032,85.3288,Ghattekulo Marg,,,
27.7014,85.3299,Siddhartha Marg,,,
27.6837,85.3334,Shankhamul Marga,,,
27.6825,85.3028,Diyo Saving,,,
27.698,85.2936,Viddhyalaya Galli,,,
27.7231,85.3069,Naya Bazaar Marg,,,
27.6525,85.3048,Ekantakuna-Tikabhairab Rd,,,
27.7234,85.2937,Banasthali,,,
27.6852,85.3071,Didi-Baihini Marg,,,
27.6805,85.3151,Pulchowk Rd,,,
27.7358,85.3571,Handball Ground,,,
27.6754,85.3009,Sunrise Tower Banglow,,,
27.6871,85.3124,27�41'13.4696N 85�18'44.7034E,,,
27.7255,85.3228,Shangri-La Hotel,,,
27.702,85.3242,New Plaza Sadak,,,
27.7415,85.3382,Bansbari Rd,,,
27.6896,85.3356,Devkota Sadak,,,
27.6733,85.3666,Araniko Highway,,,
27.7379,85.3523,Sampanna Marg,,,
27.6649,85.3353,F072,,,
27.6889,85.3332,Madan Bhandari Road,,,
27.7194,85.2871,Kwality Cafe,,,
27.6883,85.3064,Didi-Baihini Marg,,,
27.7094,85.295,Safai Marg,,,
27.7204,85.3059,Yekikaran Sadak,,,
27.7161,85.3039,Swayambhu Marg,,,
27.6945,85.3086,Milan Marg,,,
27.7364,85.3496,Samadarshi Rd,,,
27.6635,85.31,Naya Nagar,,,
27.6587,85.3239,Lalitpur Party Palace,,,
27.6976,85.3046,Guna Kamdev Marg,,,
27.7147,85.327,Sama Marga,,,
27.7135,85.287,Manjushree Galli,,,
27.7213,85.32,Lazimpat Rd,,,
27.6758,85.3159,Tripadma School Rd,,,
27.7285,85.329,Buddhi Sagar Marg,,,
27.6714,85.3186,Thamel Han Kook Sarang Korean Restaurant,,,
27.7303,85.3156,GCA SCHOOL & COLLEGE,,,
27.7207,85.3618,27�43'14.3756N 85�21'42.3900E,,,
27.708,85.3406,Pashupati Rd,,,
27.6506,85.3214,Ramailotar Rd,,,
27.7179,85.3189,Hotel Shanker,,,
27.6878,85.3354,KK Mart,,,
27.675,85.3031,Pulchowk - Dhobighat Rd,,,
27.6707,85.3198,Thamel Han Kook Sarang Korean Restaurant,,,
27.6893,85.3145,Ganesh Niwas,,,
27.674,85.3139,Rishab Biz Complex,,,
27.7268,85.3644,Saraswatinagar Rd,,,
27.6775,85.3131,Jhamsikhel Marg 210,,,
27.7182,85.3119,Leknath Marg,,,
27.7182,85.328,Subarna Shamsher Marg,,,
27.6683,85.3071,Sanu Khaja Khana Hotel,,,
27.6866,85.3353,Planet Music,,,
27.7271,85.3047,Balaju Chowk,,,
27.756,85.3489,Golfutar Main Rd,,,
27.7274,85.357,Saraswatinagar Rd 6,,,
27.6794,85.3082,Smart Bakery Cafe,,,
27.726,85.31,Mhepi Janamarga,,,
27.6984,85.3489,Sinamangal Rd,,,
27.6775,85.3168,Pulchowk Gabahal Rd,,,
27.6878,85.3047,Montessori Children Kingdom,,,
27.6771,85.3273,Bagalamukhi Temple,,,
27.6911,85.3354,Bakery Caf�,,,
27.7077,85.3404,Pashupati Rd,,,
27.6997,85.3447,Sailunaga Savings and Credit Cooperatives Limited.,,,
27.7618,85.3264,Harmony Housing,,,
27.6921,85.3312,Bhakti Thapa Sadak,,,
27.7035,85.3226,Putalisadak,,,
27.708,85.3387,Pashupati Rd,,,
27.7133,85.3397,Panna Hiti Marg,,,
27.6786,85.305,Gugu Ln,,,
27.7064,85.3153,Ratna Park Path,,,
27.6776,85.3111,Jhamsikhel Road,,,
27.6777,85.3447,Shree Shanta Marga,,,
27.7149,85.3266,Sama Marga,,,
27.6916,85.3166,Tripura Marg,,,
27.7232,85.3209,Bungol Marg,,,
27.683,85.3375,Shree Nagar Marg,,,
27.7208,85.3198,Lazimpat Rd,,,
27.6667,85.3211,Mahalaxmisthan Rd,,,
27.7171,85.3263,Gairidhara Sadak,,,
27.6899,85.363,Sai Ram Chowk Bus Stop,,,
27.7112,85.3333,Gyaneshwor Marg,,,
27.6756,85.3399,Amarabati Marga,,,
27.6986,85.3289,Tanka Prasad Ghumti Sadak,,,
27.7272,85.3106,Mhepi Marg,,,
27.7028,85.346,Bhim Nidhi Tiwari Marg,,,
27.6416,85.3187,Khanal Residence,,,
27.7253,85.3452,Ring Road,,,
27.7419,85.3997,Namgyal Higher Secondary School,,,
27.676,85.3144,Cafe Hessed,,,
27.6938,85.3371,Devkota Sadak,,,
27.6856,85.3352,Logo Fashion Industries,,,
27.7417,85.3229,Tokha Rd,,,
27.7042,85.3268,Kalika Marg,,,
27.6744,85.3178,Natole Rd,,,
27.6864,85.3425,Alok Nagar Marg,,,
27.7221,85.3105,Hostel Himalaya,,,
27.7016,85.3135,Kanti Path,,,
27.7464,85.3424,Ganesh Dev Marg,,,
27.6713,85.4201,Nagarkot Road,,,
27.706,85.3095,Chandraman Singh Marg,,,
27.6826,85.3723,Bhaktapur Road,,,
27.7098,85.3016,Bijeshwori Temple,,,
27.6909,85.2967,Kuleshwor Awas Sadak,,,
27.7222,85.3261,Baluwatar Cricket Club & Training Center,,,
27.734,85.3301,Maharajgunj Rd,,,
27.7251,85.3461,Rara Marg,,,
27.6672,85.3162,Manbhawan Rd,,,
27.7241,85.3038,Khusibu Bishnumati Kinar Right,,,
27.717,85.307,Kaldhara Marg,,,
27.7299,85.3424,Pragati tole,,,
27.6912,85.3409,Surya Bikram Marg,,,
27.7157,85.3467,Gaurighat Marg,,,
27.7012,85.308,Nishthananda Marg,,,
27.7142,85.3125,Nasha bar,,,
27.6818,85.3199,Samurai Restaurant & Bar,,,
27.6858,85.3457,Madan Bhandari Road,,,
27.7258,85.323,Lazimpat Rd,,,
27.7282,85.3259,Shibungal Galli,,,
27.6689,85.322,SB Furniture Lagankhel,,,
27.6983,85.343,ACE Institute Of Management,,,
27.7234,85.3216,Das Tower Lazimpat Kathmandu 44600 Nepal,,,
27.6902,85.3044,Bikesshowroom Rd,,,
27.679,85.3159,Pulchowk Rd,,,
27.7307,85.3349,Lamingtan Marg,,,
27.7154,85.3512,Community Hall,,,
27.6425,85.3046,Ekantakuna-Tikabhairab Rd,,,
27.7006,85.3124,Sundhara Marg,,,
27.7199,85.3097,Nirmal Lama Marg,,,
27.7504,85.3466,Khadka Bhadrakali Rd,,,
27.7366,85.3222,Nepal Bhojanalay and Khaja Ghar,,,
27.6805,85.3414,Shant Marga,,,
27.7031,85.3091,Dharma Path,,,
27.7365,85.3517,Mandikhatar,,,
27.7186,85.3041,Taphwo Swan Marga,,,
27.7043,85.3226,Kantipur City College,,,
27.7003,85.3473,Jamuna Galli,,,
27.6764,85.3259,Bangalamukhi Temple,,,
27.6929,85.3193,Thapathali Road,,,
27.7213,85.3682,Boudha - Jorpati Rd,,,
27.6565,85.3026,Trail,,,
27.7188,85.3389,The Bent Fork,,,
27.7624,85.3283,Tokha Rd,,,
27.6921,85.3181,Thapathali Road,,,
27.6082,85.3605,Satdobato-Godavari Road,,,
27.6946,85.3229,Tanka Prasad Ghumti Sadak,,,
27.7288,85.3249,Buddhi Sagar Marg,,,
27.6861,85.2806,Red cross Office,,,
27.709,85.3157,Vishwajyoti Mall,,,
27.7125,85.3501,Kirateshwar Mahadev,,,
27.688,85.3327,Swet Binayak Marg,,,
27.7014,85.3092,R.B. Complex Block A,,,
27.7156,85.3273,Sama Marg,,,
27.6727,85.3133,Lotus Convention Centre,,,
27.7326,85.3028,Trishuli Hwy,,,
27.6713,85.318,Lagankhel Satdobato Rd,,,
27.7361,85.3402,Aruna Lama Marg,,,
27.7184,85.3278,Himalayan Airlies Corporate Office,,,
27.7126,85.3221,Hattisar Sadak,,,
27.7252,85.3421,Baraha Marg,,,
27.6914,85.2962,Tinkune Marg,,,
27.7199,85.3307,Alice Restaurant,,,
27.7067,85.3055,Yetkha,,,
27.7025,85.3372,Baburam Acharya Marg,,,
27.7031,85.3699,Krishna Mandir,,,
27.6669,85.3321,Gwarko Bus Stop,,,
27.6836,85.3157,Himali Hostel,,,
27.7095,85.328,Pashupati Rd 866,,,
27.6887,85.314,Kumari Marg,,,
27.701,85.3535,Ring Road,,,
27.6977,85.2993,University Path,,,
27.7152,85.3262,Sama Marga,,,
27.6917,85.3236,Radha Krishna Marg,,,
27.7118,85.3201,Red Home,,,
27.6841,85.3067,Shanti Marg,,,
27.7059,85.3269,Charkhal Rd,,,
27.7035,85.3103,Rama Griha,,,
27.6754,85.3548,Araniko Highway,,,
27.6916,85.3238,Radha Krishna Marg,,,
27.702,85.2922,Kidzee Tahachal,,,
27.7194,85.3522,Boudhanath Sadak,,,
27.7199,85.3461,Rishi Bhakta Marg,,,
27.6832,85.3331,Shankhamul Marga,,,
27.6599,85.3198,Ring Road,,,
27.7119,85.3122,Amrit Marg,,,
27.6804,85.3103,Elsa Thapa Chowk,,,
27.6534,85.3049,Ekantakuna-Tikabhairab Rd,,,
27.6769,85.3167,Pulchowk Gabahal Rd,,,
27.6919,85.3281,Daphe Marga,,,
27.6628,85.3164,Ring Road,,,
27.6835,85.3182,Pulchowk Rd,,,
27.6869,85.3423,Madan Bhandari Road,,,
27.7257,85.3323,Lamatangin Marg,,,
27.6723,85.3149,Lagankhel Satdobato Rd,,,
27.7255,85.334,Rachana Marg,,,
27.7236,85.3389,Handigaun Marg,,,
27.7064,85.3368,Krishna Khaja Ghar,,,
27.6918,85.33,Sunrise Appartment,,,
27.7304,85.3182,Rani Devi Marg 3,,,
27.6738,85.3222,Bank Gali Rd,,,
27.6911,85.3339,Bhakti Thapa Sadak,,,
27.7069,85.3224,Hattisar Rd,,,
27.6877,85.3303,Online Khabar Nepal Pvt. Ltd.,,,
27.6884,85.3248,Rajesh Marg,,,
27.6737,85.3247,Mamaru Galli,,,
27.6786,85.3048,Gugu Ln,,,
27.6942,85.3031,Jambudeep Marg,,,
27.7391,85.3138,Gongabu Tokha 44600 Nepal,,,
27.6913,85.2962,Kuleshwor Awas Sadak,,,
27.6911,85.3207,Prasuti Griha Marg,,,
27.6958,85.3816,Har Har Mahadev Temple,,,
27.712,85.322,Hattisar Sadak,,,
27.6898,85.3356,Devkota Sadak,,,
27.7111,85.3089,Swachapu Marga,,,
27.6785,85.3761,Siddhartha Vidyapeeth School,,,
27.7206,85.3618,Boudha - Jorpati Rd,,,
27.7251,85.3667,Mayum Goegmo Retaurant,,,
27.7331,85.3515,G and G Cosmetic Kapan,,,
27.6808,85.3103,Elsa Thapa Chowk,,,
27.6996,85.2903,Red Cross Rd,,,
27.7163,85.3131,Hotel Peace N Park,,,
27.7021,85.3109,Kuber Plazza,,,
27.7118,85.3174,The Coffee Shop,,,
27.7159,85.3263,Ace Apartments,,,
27.7032,85.322,Adwait Marg,,,
27.6462,85.3355,I J Pioneer School,,,
27.7054,85.2876,Bahiti Marg,,,
27.698,85.2984,Ganeshman Singh Rd,,,
27.6831,85.3126,Bakhundole,,,
27.6999,85.3133,Kanti Path 421,,,
27.7267,85.3131,The One Shop Clothing Store,,,
27.7316,85.3345,Lamingtan Marg,,,
27.6841,85.3,Balkhu,,,
27.7224,85.3189,Nursery Rd,,,
27.6498,85.3029,Awash Marga,,,
27.6769,85.3103,Jhamsikhel Road,,,
27.6954,85.3444,Bhimsengola Marg,,,
27.7244,85.3645,Unnamed Road,,,
27.7192,85.3183,Lazimpat Rd,,,
27.6506,85.3218,Khanal Residence,,,
27.6947,85.2931,Lincoln Marg,,,
27.7201,85.3208,Kumari Mai Marg,,,
27.6751,85.3532,Araniko Highway,,,
27.6242,85.3192,Satdobato-Tikabhairab Rd,,,
27.7392,85.3207,Tokha Rd,,,
27.6971,85.3338,Sabhya Girl Hostel,,,
27.7199,85.3187,Lazimpat Rd,,,
27.6893,85.3204,Consulate Of Fiji In Nepal,,,
27.726,85.3229,Rani Devi Marg,,,
27.689,85.3137,EVENT SOLUTION PVT. LTD,,,
27.7316,85.3241,27�43'53.5991N 85�19'26.7514E,,,
27.6628,85.3074,Sunrise Apartments Nakhkhu,,,
27.6834,85.3012,National Foundation For Development of Indigineous Nationalities,,,
27.7202,85.326,Gyandeep Marg,,,
27.7004,85.3118,Bagdurbar Marg,,,
27.7249,85.3373,Wellness pharma Pvt ltd,,,
27.6906,85.3389,Bibhuti Janak Marg,,,
27.6996,85.3456,B.F.C. Burger & Pizza,,,
27.6987,85.3055,Brahma Tol,,,
27.6974,85.3343,Pujaprathistan Marga,,,
27.6721,85.3155,Uttar Kuna Shanti Bagaicha Rd,,,
